Site,Size,Packaging_Type,Processing_Rate
"Green Bay, WI",S1,Box,2085
"Green Bay, WI",S1,Box,2090
"Green Bay, WI",S1,Box,2217
"Green Bay, WI",S1,Box,1653
"Green Bay, WI",S1,Box,1968
"Green Bay, WI",S1,Box,2222
"Green Bay, WI",S1,Box,2103
"Green Bay, WI",S1,Box,2285
"Green Bay, WI",S1,Box,2244
"Green Bay, WI",S1,Box,1768
"Green Bay, WI",S1,Box,1791
"Green Bay, WI",S1,Box,1922
"Green Bay, WI",S1,Box,2282
"Green Bay, WI",S1,Box,2171
"Green Bay, WI",S1,Box,1903
"Green Bay, WI",S1,Box,1972
"Green Bay, WI",S1,Box,1790
"Green Bay, WI",S1,Box,1764
"Green Bay, WI",S1,Box,2125
"Green Bay, WI",S1,Box,2242
"Green Bay, WI",S1,Box,1731
"Green Bay, WI",S1,Box,2052
"Green Bay, WI",S1,Box,2087
"Green Bay, WI",S1,Box,1799
"Green Bay, WI",S1,Box,1722
"Green Bay, WI",S1,Box,1631
"Green Bay, WI",S1,Box,1987
"Green Bay, WI",S1,Box,1970
"Green Bay, WI",S1,Box,1993
"Green Bay, WI",S1,Box,1922
"Green Bay, WI",S1,Box,2102
"Green Bay, WI",S1,Box,1501
"Green Bay, WI",S1,Box,2001
"Green Bay, WI",S1,Box,2026
"Green Bay, WI",S1,Box,2064
"Green Bay, WI",S1,Box,2152
"Green Bay, WI",S1,Box,2112
"Green Bay, WI",S1,Box,2249
"Green Bay, WI",S1,Box,2165
"Green Bay, WI",S1,Box,2137
"Green Bay, WI",S1,Box,2069
"Green Bay, WI",S1,Box,2147
"Green Bay, WI",S1,Box,2011
"Green Bay, WI",S1,Box,1977
"Green Bay, WI",S1,Box,1910
"Green Bay, WI",S1,Box,2028
"Green Bay, WI",S1,Box,2095
"Green Bay, WI",S1,Box,1861
"Green Bay, WI",S1,Box,1818
"Green Bay, WI",S1,Box,2243
"Green Bay, WI",S1,Box,1813
"Green Bay, WI",S1,Box,1871
"Green Bay, WI",S1,Box,2066
"Green Bay, WI",S1,Box,2267
"Green Bay, WI",S1,Box,2045
"Green Bay, WI",S1,Box,1812
"Green Bay, WI",S1,Box,2143
"Green Bay, WI",S1,Box,1910
"Green Bay, WI",S1,Box,1966
"Green Bay, WI",S1,Box,1892
"Green Bay, WI",S1,Box,1788
"Green Bay, WI",S1,Box,1985
"Green Bay, WI",S1,Box,1901
"Green Bay, WI",S1,Box,2265
"Green Bay, WI",S1,Box,2051
"Green Bay, WI",S1,Box,2043
"Green Bay, WI",S1,Box,1782
"Green Bay, WI",S1,Box,1917
"Green Bay, WI",S1,Box,1832
"Green Bay, WI",S1,Box,1988
"Green Bay, WI",S1,Box,2321
"Green Bay, WI",S1,Box,1819
"Green Bay, WI",S1,Box,2261
"Green Bay, WI",S1,Box,1824
"Green Bay, WI",S1,Box,2571
"Green Bay, WI",S1,Box,1849
"Green Bay, WI",S1,Box,1873
"Green Bay, WI",S1,Box,2220
"Green Bay, WI",S1,Box,1921
"Green Bay, WI",S1,Box,2043
"Green Bay, WI",S1,Box,1812
"Green Bay, WI",S1,Box,2126
"Green Bay, WI",S1,Box,2236
"Green Bay, WI",S1,Box,1844
"Green Bay, WI",S1,Box,2168
"Green Bay, WI",S1,Box,2092
"Green Bay, WI",S1,Box,1982
"Green Bay, WI",S1,Box,2037
"Green Bay, WI",S1,Box,2044
"Green Bay, WI",S1,Box,2186
"Green Bay, WI",S1,Box,1952
"Green Bay, WI",S1,Box,2190
"Green Bay, WI",S1,Box,1958
"Green Bay, WI",S1,Box,2103
"Green Bay, WI",S1,Box,2015
"Green Bay, WI",S1,Box,2197
"Green Bay, WI",S1,Box,2276
"Green Bay, WI",S1,Box,2446
"Green Bay, WI",S1,Box,2167
"Green Bay, WI",S1,Box,2011
"Green Bay, WI",S1,Box,2201
"Green Bay, WI",S1,Box,2296
"Green Bay, WI",S1,Box,2016
"Green Bay, WI",S1,Box,2194
"Green Bay, WI",S1,Box,2013
"Green Bay, WI",S1,Box,1792
"Green Bay, WI",S1,Box,2019
"Green Bay, WI",S1,Bag,1604
"Green Bay, WI",S1,Bag,1522
"Green Bay, WI",S1,Bag,1701
"Green Bay, WI",S1,Bag,1816
"Green Bay, WI",S1,Bag,1539
"Green Bay, WI",S1,Bag,1825
"Green Bay, WI",S1,Bag,1737
"Green Bay, WI",S1,Bag,1659
"Green Bay, WI",S1,Bag,1250
"Green Bay, WI",S1,Bag,1701
"Green Bay, WI",S1,Bag,1720
"Green Bay, WI",S1,Bag,1628
"Green Bay, WI",S1,Bag,1478
"Green Bay, WI",S1,Bag,1513
"Green Bay, WI",S1,Bag,1702
"Green Bay, WI",S1,Bag,1470
"Green Bay, WI",S1,Bag,1811
"Green Bay, WI",S1,Bag,1743
"Green Bay, WI",S1,Bag,1721
"Green Bay, WI",S1,Bag,2051
"Green Bay, WI",S1,Bag,1593
"Green Bay, WI",S1,Bag,1675
"Green Bay, WI",S1,Bag,1473
"Green Bay, WI",S1,Bag,1759
"Green Bay, WI",S1,Bag,1746
"Green Bay, WI",S1,Bag,1871
"Green Bay, WI",S1,Bag,1874
"Green Bay, WI",S1,Bag,1432
"Green Bay, WI",S1,Bag,1533
"Green Bay, WI",S1,Bag,1425
"Green Bay, WI",S1,Bag,1313
"Green Bay, WI",S1,Bag,1348
"Green Bay, WI",S1,Bag,1914
"Green Bay, WI",S1,Bag,1633
"Green Bay, WI",S1,Bag,1566
"Green Bay, WI",S1,Bag,1877
"Green Bay, WI",S1,Bag,1774
"Green Bay, WI",S1,Bag,2282
"Green Bay, WI",S1,Bag,1607
"Green Bay, WI",S1,Bag,1634
"Green Bay, WI",S1,Bag,1788
"Green Bay, WI",S1,Bag,1521
"Green Bay, WI",S1,Bag,1844
"Green Bay, WI",S1,Bag,1683
"Green Bay, WI",S1,Bag,1459
"Green Bay, WI",S1,Bag,1573
"Green Bay, WI",S1,Bag,1113
"Green Bay, WI",S1,Bag,1690
"Green Bay, WI",S1,Bag,1866
"Green Bay, WI",S1,Bag,1526
"Green Bay, WI",S1,Bag,1241
"Green Bay, WI",S1,Bag,1387
"Green Bay, WI",S1,Bag,1435
"Green Bay, WI",S1,Bag,1680
"Green Bay, WI",S1,Bag,1301
"Green Bay, WI",S1,Bag,1722
"Green Bay, WI",S1,Bag,1844
"Green Bay, WI",S1,Bag,1587
"Green Bay, WI",S1,Bag,1511
"Green Bay, WI",S1,Bag,1596
"Green Bay, WI",S1,Bag,1650
"Green Bay, WI",S1,Bag,1337
"Green Bay, WI",S1,Bag,1426
"Green Bay, WI",S1,Bag,1618
"Green Bay, WI",S1,Bag,1778
"Green Bay, WI",S1,Bag,1228
"Green Bay, WI",S1,Bag,1653
"Green Bay, WI",S1,Bag,1269
"Green Bay, WI",S1,Bag,1789
"Green Bay, WI",S1,Bag,1356
"Green Bay, WI",S1,Bag,1408
"Green Bay, WI",S1,Bag,1424
"Green Bay, WI",S1,Bag,1570
"Green Bay, WI",S1,Bag,1672
"Green Bay, WI",S1,Bag,1437
"Green Bay, WI",S1,Bag,1577
"Green Bay, WI",S1,Bag,1146
"Green Bay, WI",S1,Bag,1721
"Green Bay, WI",S1,Bag,1789
"Green Bay, WI",S1,Bag,1650
"Green Bay, WI",S1,Bag,1784
"Green Bay, WI",S1,Bag,1694
"Green Bay, WI",S1,Bag,1071
"Green Bay, WI",S1,Bag,1161
"Green Bay, WI",S1,Bag,1475
"Green Bay, WI",S1,Bag,1480
"Green Bay, WI",S1,Bag,1982
"Green Bay, WI",S1,Bag,1683
"Green Bay, WI",S1,Bag,1582
"Green Bay, WI",S1,Bag,1308
"Green Bay, WI",S1,Bag,1758
"Green Bay, WI",S1,Bag,1642
"Green Bay, WI",S1,Bag,1829
"Green Bay, WI",S1,Bag,1291
"Green Bay, WI",S1,Bag,1088
"Green Bay, WI",S1,Bag,1840
"Green Bay, WI",S1,Bag,1696
"Green Bay, WI",S1,Bag,1606
"Green Bay, WI",S1,Bag,1588
"Green Bay, WI",S1,Bag,1700
"Green Bay, WI",S1,Bag,1505
"Green Bay, WI",S1,Bag,1585
"Green Bay, WI",S1,Bag,1854
"Green Bay, WI",S1,Bag,1588
"Green Bay, WI",S1,Bag,1685
"Green Bay, WI",S1,Bag,1547
"Green Bay, WI",S1,Bag,1355
"Green Bay, WI",S1,Bag,1832
"Green Bay, WI",S1,Bag,1564
"Green Bay, WI",S1,Bag,1436
"Green Bay, WI",S1,Bag,1480
"Green Bay, WI",S1,Bag,1275
"Green Bay, WI",S1,Bag,1770
"Green Bay, WI",S1,Bag,1636
"Green Bay, WI",S1,Bag,1487
"Green Bay, WI",S1,Bag,1410
"Green Bay, WI",S1,Bag,1636
"Green Bay, WI",S1,Bag,1590
"Green Bay, WI",S1,Bag,1737
"Green Bay, WI",S1,Bag,1650
"Green Bay, WI",S1,Bag,1586
"Green Bay, WI",S1,Bag,1580
"Green Bay, WI",S1,Bag,1687
"Green Bay, WI",S1,Bag,1711
"Green Bay, WI",S1,Bag,1215
"Green Bay, WI",S1,Bag,1433
"Green Bay, WI",S1,Bag,1770
"Green Bay, WI",S1,Bag,1632
"Green Bay, WI",S1,Bag,1478
"Green Bay, WI",S1,Bag,1825
"Green Bay, WI",S1,Bag,1475
"Green Bay, WI",S1,Bag,1554
"Green Bay, WI",S1,Bag,1489
"Green Bay, WI",S1,Bag,1481
"Green Bay, WI",S1,Bag,1742
"Green Bay, WI",S1,Bag,1589
"Green Bay, WI",S1,Bag,1586
"Green Bay, WI",S1,Bag,1708
"Green Bay, WI",S1,Bag,1574
"Green Bay, WI",S1,Bag,1783
"Green Bay, WI",S1,Bag,2156
"Green Bay, WI",S1,Bag,1729
"Green Bay, WI",S1,Bag,1336
"Green Bay, WI",S1,Bag,1541
"Green Bay, WI",S1,Bag,1452
"Green Bay, WI",S1,Bag,1778
"Green Bay, WI",S1,Bag,1714
"Green Bay, WI",S1,Bag,1254
"Green Bay, WI",S1,Bag,1334
"Green Bay, WI",S1,Bag,1741
"Green Bay, WI",S1,Bag,1027
"Green Bay, WI",S1,Bag,1647
"Green Bay, WI",S1,Bag,1530
"Green Bay, WI",S1,Bag,1498
"Green Bay, WI",S1,Bag,1396
"Green Bay, WI",S1,Bag,1722
"Green Bay, WI",S1,Bag,1634
"Green Bay, WI",S1,Bag,1887
"Green Bay, WI",S1,Bag,1672
"Green Bay, WI",S1,Bag,1281
"Green Bay, WI",S1,Bag,1574
"Green Bay, WI",S1,Bag,1407
"Green Bay, WI",S1,Bag,1510
"Green Bay, WI",S1,Bag,1777
"Green Bay, WI",S1,Bag,1516
"Green Bay, WI",S1,Bag,1502
"Green Bay, WI",S1,Bag,1632
"Green Bay, WI",S1,Bag,1530
"Green Bay, WI",S1,Bag,1813
"Green Bay, WI",S1,Bag,1852
"Green Bay, WI",S1,Bag,1513
"Green Bay, WI",S1,Bag,1517
"Green Bay, WI",S1,Bag,1418
"Green Bay, WI",S1,Bag,1773
"Green Bay, WI",S1,Bag,1538
"Green Bay, WI",S1,Bag,1677
"Green Bay, WI",S1,Bag,1581
"Green Bay, WI",S1,Bag,1456
"Green Bay, WI",S1,Bag,1571
"Green Bay, WI",S1,Bag,1674
"Green Bay, WI",S1,Bag,1680
"Green Bay, WI",S1,Bag,1421
"Green Bay, WI",S1,Bag,1557
"Green Bay, WI",S1,Bag,1494
"Green Bay, WI",S1,Bag,1864
"Green Bay, WI",S1,Bag,1643
"Green Bay, WI",S1,Bag,1399
"Green Bay, WI",S1,Bag,1753
"Green Bay, WI",S1,Bag,1433
"Green Bay, WI",S1,Bag,1532
"Green Bay, WI",S1,Bag,1843
"Green Bay, WI",S1,Bag,1805
"Green Bay, WI",S1,Bag,1776
"Green Bay, WI",S1,Bag,1677
"Green Bay, WI",S1,Bag,1316
"Green Bay, WI",S1,Bag,1677
"Green Bay, WI",S1,Bag,1612
"Green Bay, WI",S1,Bag,1869
"Green Bay, WI",S1,Bag,1950
"Green Bay, WI",S1,Bag,1759
"Green Bay, WI",S1,Bag,1774
"Green Bay, WI",S1,Bag,1578
"Green Bay, WI",S1,Bag,1520
"Green Bay, WI",S1,Bag,1557
"Green Bay, WI",S1,Bag,1282
"Green Bay, WI",S1,Bag,1463
"Green Bay, WI",S1,Bag,1969
"Green Bay, WI",S1,Bag,1501
"Green Bay, WI",S1,Bag,1729
"Green Bay, WI",S1,Bag,1704
"Green Bay, WI",S1,Bag,1817
"Green Bay, WI",S1,Bag,1322
"Green Bay, WI",S1,Bag,1635
"Green Bay, WI",S1,Bag,1852
"Green Bay, WI",S1,Bag,1317
"Green Bay, WI",S1,Bag,1661
"Green Bay, WI",S1,Bag,1641
"Green Bay, WI",S1,Bag,1360
"Green Bay, WI",S1,Bag,1462
"Green Bay, WI",S1,Bag,1402
"Green Bay, WI",S1,Bag,1734
"Green Bay, WI",S1,Bag,1755
"Green Bay, WI",S1,Bag,1649
"Green Bay, WI",S1,Bag,1431
"Green Bay, WI",S1,Bag,1271
"Green Bay, WI",S1,Bag,1179
"Green Bay, WI",S1,Bag,1632
"Green Bay, WI",S1,Bag,1864
"Green Bay, WI",S1,Bag,1829
"Green Bay, WI",S1,Bag,1287
"Green Bay, WI",S1,Bag,1468
"Green Bay, WI",S1,Bag,1565
"Green Bay, WI",S1,Bag,1828
"Green Bay, WI",S1,Bag,1451
"Green Bay, WI",S1,Bag,1432
"Green Bay, WI",S1,Bag,1689
"Green Bay, WI",S1,Bag,1615
"Green Bay, WI",S1,Bag,1570
"Green Bay, WI",S1,Bag,1640
"Green Bay, WI",S1,Bag,1320
"Green Bay, WI",S1,Bag,1775
"Green Bay, WI",S1,Bag,1547
"Green Bay, WI",S1,Bag,1337
"Green Bay, WI",S1,Bag,1574
"Green Bay, WI",S1,Bag,1395
"Green Bay, WI",S1,Bag,1621
"Green Bay, WI",S1,Bag,1727
"Green Bay, WI",S1,Bag,1683
"Green Bay, WI",S1,Bag,1707
"Green Bay, WI",S1,Bag,1723
"Green Bay, WI",S1,Bag,1810
"Green Bay, WI",S1,Bag,1432
"Green Bay, WI",S1,Bag,1362
"Green Bay, WI",S1,Bag,1679
"Green Bay, WI",S1,Bag,1901
"Green Bay, WI",S1,Bag,1802
"Green Bay, WI",S1,Bag,1769
"Green Bay, WI",S1,Bag,1293
"Green Bay, WI",S1,Bag,1530
"Green Bay, WI",S1,Bag,1375
"Green Bay, WI",S1,Bag,1542
"Green Bay, WI",S1,Bag,1781
"Green Bay, WI",S1,Bag,1327
"Green Bay, WI",S1,Bag,1403
"Green Bay, WI",S1,Bag,1476
"Green Bay, WI",S1,Bag,1739
"Green Bay, WI",S1,Bag,1392
"Green Bay, WI",S1,Bag,1342
"Green Bay, WI",S1,Bag,1679
"Green Bay, WI",S1,Bag,1484
"Green Bay, WI",S1,Bag,1523
"Green Bay, WI",S1,Bag,1693
"Green Bay, WI",S1,Bag,1486
"Green Bay, WI",S1,Bag,1578
"Green Bay, WI",S1,Bag,1487
"Green Bay, WI",S1,Bag,1670
"Green Bay, WI",S1,Bag,1528
"Green Bay, WI",S1,Bag,1761
"Green Bay, WI",S1,Bag,1428
"Green Bay, WI",S1,Bag,1907
"Green Bay, WI",S1,Bag,1727
"Green Bay, WI",S1,Bag,1341
"Green Bay, WI",S1,Bag,1423
"Green Bay, WI",S1,Bag,1692
"Green Bay, WI",S1,Bag,1345
"Green Bay, WI",S1,Bag,1709
"Green Bay, WI",S1,Bag,1228
"Green Bay, WI",S1,Bag,1305
"Green Bay, WI",S1,Bag,1771
"Green Bay, WI",S1,Bag,1275
"Green Bay, WI",S1,Bag,1677
"Green Bay, WI",S1,Bag,1142
"Green Bay, WI",S1,Bag,2235
"Green Bay, WI",S1,Bag,1702
"Green Bay, WI",S1,Bag,1494
"Green Bay, WI",S1,Bag,1516
"Green Bay, WI",S1,Bag,1638
"Green Bay, WI",S1,Bag,1628
"Green Bay, WI",S1,Bag,1307
"Green Bay, WI",S1,Bag,1692
"Green Bay, WI",S1,Bag,1488
"Green Bay, WI",S1,Bag,1783
"Green Bay, WI",S1,Bag,1747
"Green Bay, WI",S1,Bag,1821
"Green Bay, WI",S1,Bag,1751
"Green Bay, WI",S1,Bag,1364
"Green Bay, WI",S1,Bag,1493
"Green Bay, WI",S1,Bag,1382
"Green Bay, WI",S1,Bag,1812
"Green Bay, WI",S1,Bag,1317
"Green Bay, WI",S1,Bag,1742
"Green Bay, WI",S1,Bag,1386
"Green Bay, WI",S1,Bag,1940
"Green Bay, WI",S1,Bag,1629
"Green Bay, WI",S1,Bag,1575
"Green Bay, WI",S1,Bag,1583
"Green Bay, WI",S1,Bag,1490
"Green Bay, WI",S1,Bag,1622
"Green Bay, WI",S1,Bag,1297
"Green Bay, WI",S1,Bag,1229
"Green Bay, WI",S1,Bag,1631
"Green Bay, WI",S1,Bag,1398
"Green Bay, WI",S1,Bag,1573
"Green Bay, WI",S1,Bag,1413
"Green Bay, WI",S1,Bag,1987
"Green Bay, WI",S1,Bag,1494
"Green Bay, WI",S1,Bag,1321
"Green Bay, WI",S1,Bag,2050
"Green Bay, WI",S1,Bag,1376
"Green Bay, WI",S1,Bag,1623
"Green Bay, WI",S1,Bag,1612
"Green Bay, WI",S1,Bag,1630
"Green Bay, WI",S1,Bag,1579
"Green Bay, WI",S1,Bag,1275
"Green Bay, WI",S1,Bag,1903
"Green Bay, WI",S1,Bag,1728
"Green Bay, WI",S1,Bag,1647
"Green Bay, WI",S1,Bag,1716
"Green Bay, WI",S1,Bag,1521
"Green Bay, WI",S1,Bag,1616
"Green Bay, WI",S1,Bag,1456
"Green Bay, WI",S1,Bag,1854
"Green Bay, WI",S1,Bag,1468
"Green Bay, WI",S1,Bag,1893
"Green Bay, WI",S1,Bag,1749
"Green Bay, WI",S1,Bag,1559
"Green Bay, WI",S1,Bag,1535
"Green Bay, WI",S1,Bag,1620
"Green Bay, WI",S1,Bag,1803
"Green Bay, WI",S1,Bag,1413
"Green Bay, WI",S1,Bag,1336
"Green Bay, WI",S1,Bag,1192
"Green Bay, WI",S1,Bag,1218
"Green Bay, WI",S1,Bag,1554
"Green Bay, WI",S1,Bag,1736
"Green Bay, WI",S1,Bag,1353
"Green Bay, WI",S1,Bag,1366
"Green Bay, WI",S1,Bag,1782
"Green Bay, WI",S1,Bag,1582
"Green Bay, WI",S1,Bag,1519
"Green Bay, WI",S1,Bag,1303
"Green Bay, WI",S1,Bag,1613
"Green Bay, WI",S1,Bag,1598
"Green Bay, WI",S1,Bag,1524
"Green Bay, WI",S1,Bag,1248
"Green Bay, WI",S1,Bag,1592
"Green Bay, WI",S1,Bag,1498
"Green Bay, WI",S1,Bag,1487
"Green Bay, WI",S1,Bag,1033
"Green Bay, WI",S1,Bag,1986
"Green Bay, WI",S1,Bag,1636
"Green Bay, WI",S1,Bag,1564
"Green Bay, WI",S1,Bag,1624
"Green Bay, WI",S1,Bag,1316
"Green Bay, WI",S1,Bag,1400
"Green Bay, WI",S1,Bag,1407
"Green Bay, WI",S1,Bag,1753
"Green Bay, WI",S1,Bag,1445
"Green Bay, WI",S1,Bag,1723
"Green Bay, WI",S1,Bag,1616
"Green Bay, WI",S1,Bag,1749
"Green Bay, WI",S1,Bag,1204
"Green Bay, WI",S1,Bag,1498
"Green Bay, WI",S1,Bag,1708
"Green Bay, WI",S1,Bag,1326
"Green Bay, WI",S1,Bag,1943
"Green Bay, WI",S1,Bag,1964
"Green Bay, WI",S1,Bag,1641
"Green Bay, WI",S1,Bag,1661
"Green Bay, WI",S1,Bag,1755
"Green Bay, WI",S1,Bag,1375
"Green Bay, WI",S1,Bag,963
"Green Bay, WI",S1,Bag,1581
"Green Bay, WI",S1,Bag,1290
"Green Bay, WI",S1,Bag,1630
"Green Bay, WI",S1,Bag,1418
"Green Bay, WI",S1,Bag,1583
"Green Bay, WI",S1,Bag,1447
"Green Bay, WI",S1,Bag,1658
"Green Bay, WI",S1,Bag,1720
"Green Bay, WI",S1,Bag,1603
"Green Bay, WI",S1,Bag,1298
"Green Bay, WI",S1,Bag,1836
"Green Bay, WI",S1,Bag,1583
"Green Bay, WI",S1,Bag,1846
"Green Bay, WI",S1,Bag,1706
"Green Bay, WI",S1,Bag,1292
"Green Bay, WI",S1,Bag,1645
"Green Bay, WI",S1,Bag,1467
"Green Bay, WI",S1,Bag,1131
"Green Bay, WI",S1,Bag,1627
"Green Bay, WI",S1,Bag,1348
"Green Bay, WI",S1,Bag,1610
"Green Bay, WI",S1,Bag,1920
"Green Bay, WI",S1,Bag,1730
"Green Bay, WI",S1,Bag,1609
"Green Bay, WI",S1,Bag,1621
"Green Bay, WI",S1,Bag,1586
"Green Bay, WI",S1,Bag,1714
"Green Bay, WI",S1,Bag,1620
"Green Bay, WI",S1,Bag,1969
"Green Bay, WI",S1,Bag,1576
"Green Bay, WI",S1,Bag,1434
"Green Bay, WI",S1,Bag,1393
"Green Bay, WI",S1,Bag,1798
"Green Bay, WI",S1,Bag,2076
"Green Bay, WI",S1,Bag,1332
"Green Bay, WI",S1,Bag,1772
"Green Bay, WI",S1,Bag,1388
"Green Bay, WI",S1,Bag,1422
"Green Bay, WI",S1,Bag,1656
"Green Bay, WI",S1,Bag,1303
"Green Bay, WI",S1,Bag,1792
"Green Bay, WI",S1,Bag,1657
"Green Bay, WI",S1,Bag,1389
"Green Bay, WI",S1,Bag,1521
"Green Bay, WI",S1,Bag,1264
"Green Bay, WI",S1,Bag,1488
"Green Bay, WI",S1,Bag,1329
"Green Bay, WI",S1,Bag,1586
"Green Bay, WI",S1,Bag,1423
"Green Bay, WI",S1,Bag,1530
"Green Bay, WI",S1,Bag,1830
"Green Bay, WI",S1,Bag,1663
"Green Bay, WI",S1,Bag,1653
"Green Bay, WI",S1,Bag,1658
"Green Bay, WI",S1,Bag,1732
"Green Bay, WI",S1,Bag,1496
"Green Bay, WI",S1,Bag,1394
"Green Bay, WI",S1,Bag,1502
"Green Bay, WI",S1,Bag,2180
"Green Bay, WI",S1,Bag,1372
"Green Bay, WI",S1,Bag,1380
"Green Bay, WI",S1,Bag,1728
"Green Bay, WI",S1,Bag,1536
"Green Bay, WI",S1,Bag,1310
"Green Bay, WI",S1,Bag,1684
"Green Bay, WI",S1,Bag,1619
"Green Bay, WI",S1,Bag,1405
"Green Bay, WI",S1,Bag,1524
"Green Bay, WI",S1,Bag,1845
"Green Bay, WI",S1,Bag,1678
"Green Bay, WI",S1,Bag,1533
"Green Bay, WI",S1,Bag,1638
"Green Bay, WI",S1,Bag,1453
"Green Bay, WI",S1,Bag,1558
"Green Bay, WI",S1,Bag,1823
"Green Bay, WI",S1,Bag,1713
"Green Bay, WI",S1,Bag,1709
"Green Bay, WI",S1,Bag,1723
"Green Bay, WI",S1,Bag,1537
"Green Bay, WI",S1,Bag,2080
"Green Bay, WI",S1,Bag,1414
"Green Bay, WI",S1,Bag,1688
"Green Bay, WI",S1,Bag,1438
"Green Bay, WI",S1,Bag,1518
"Green Bay, WI",S1,Bag,1427
"Green Bay, WI",S1,Bag,1781
"Green Bay, WI",S1,Bag,1299
"Green Bay, WI",S1,Bag,2010
"Green Bay, WI",S1,Bag,1332
"Green Bay, WI",S1,Bag,1784
"Green Bay, WI",S1,Bag,1771
"Green Bay, WI",S1,Bag,987
"Green Bay, WI",S1,Bag,1641
"Green Bay, WI",S1,Bag,1564
"Green Bay, WI",S1,Bag,1698
"Green Bay, WI",S1,Bag,1588
"Green Bay, WI",S1,Bag,1467
"Green Bay, WI",S1,Bag,1394
"Green Bay, WI",S1,Bag,1518
"Green Bay, WI",S1,Bag,1520
"Green Bay, WI",S1,Bag,1486
"Green Bay, WI",S1,Bag,1759
"Green Bay, WI",S1,Bag,2105
"Green Bay, WI",S1,Bag,1732
"Green Bay, WI",S1,Bag,1808
"Green Bay, WI",S1,Bag,1598
"Green Bay, WI",S1,Bag,1739
"Green Bay, WI",S1,Bag,1362
"Green Bay, WI",S1,Bag,1247
"Green Bay, WI",S1,Bag,1484
"Green Bay, WI",S1,Bag,1673
"Green Bay, WI",S1,Bag,1501
"Green Bay, WI",S1,Bag,1689
"Green Bay, WI",S1,Bag,1295
"Green Bay, WI",S1,Bag,1433
"Green Bay, WI",S1,Bag,1519
"Green Bay, WI",S1,Bag,1638
"Green Bay, WI",S1,Bag,1655
"Green Bay, WI",S1,Bag,1674
"Green Bay, WI",S1,Bag,1855
"Green Bay, WI",S1,Bag,1655
"Green Bay, WI",S1,Bag,1559
"Green Bay, WI",S1,Bag,1814
"Green Bay, WI",S1,Bag,1709
"Green Bay, WI",S1,Bag,1469
"Green Bay, WI",S1,Bag,1594
"Green Bay, WI",S1,Bag,1664
"Green Bay, WI",S1,Bag,1529
"Green Bay, WI",S1,Bag,1652
"Green Bay, WI",S1,Bag,1879
"Green Bay, WI",S1,Bag,1631
"Green Bay, WI",S1,Bag,1684
"Green Bay, WI",S1,Bag,1433
"Green Bay, WI",S1,Bag,1798
"Green Bay, WI",S1,Bag,1558
"Green Bay, WI",S1,Bag,1361
"Green Bay, WI",S1,Bag,1330
"Green Bay, WI",S1,Bag,1808
"Green Bay, WI",S1,Bag,2140
"Green Bay, WI",S1,Bag,1720
"Green Bay, WI",S1,Bag,1564
"Green Bay, WI",S1,Bag,1731
"Green Bay, WI",S1,Bag,1310
"Green Bay, WI",S1,Bag,1596
"Green Bay, WI",S1,Bag,1643
"Green Bay, WI",S1,Bag,1348
"Green Bay, WI",S1,Bag,1726
"Green Bay, WI",S1,Bag,1298
"Green Bay, WI",S1,Bag,1655
"Green Bay, WI",S1,Bag,1561
"Green Bay, WI",S1,Bag,1802
"Green Bay, WI",S1,Bag,1726
"Green Bay, WI",S1,Bag,1419
"Green Bay, WI",S1,Bag,1413
"Green Bay, WI",S1,Bag,1341
"Green Bay, WI",S1,Bag,1614
"Green Bay, WI",S1,Bag,1440
"Green Bay, WI",S1,Bag,1317
"Green Bay, WI",S1,Bag,1524
"Green Bay, WI",S1,Bag,1582
"Green Bay, WI",S1,Bag,1723
"Green Bay, WI",S1,Bag,1544
"Green Bay, WI",S1,Bag,1706
"Green Bay, WI",S1,Bag,1490
"Green Bay, WI",S1,Bag,1867
"Green Bay, WI",S1,Bag,1555
"Green Bay, WI",S1,Bag,1478
"Green Bay, WI",S1,Bag,1499
"Green Bay, WI",S1,Bag,1781
"Green Bay, WI",S1,Bag,1310
"Green Bay, WI",S1,Bag,2088
"Green Bay, WI",S1,Bag,1930
"Green Bay, WI",S1,Bag,1677
"Green Bay, WI",S1,Bag,1369
"Green Bay, WI",S1,Bag,1247
"Green Bay, WI",S1,Bag,1753
"Green Bay, WI",S1,Bag,1754
"Green Bay, WI",S1,Bag,1956
"Green Bay, WI",S1,Bag,1803
"Green Bay, WI",S1,Bag,1540
"Green Bay, WI",S1,Bag,1650
"Green Bay, WI",S1,Bag,1762
"Green Bay, WI",S1,Bag,1545
"Green Bay, WI",S1,Bag,1483
"Green Bay, WI",S1,Bag,1465
"Green Bay, WI",S1,Bag,1758
"Green Bay, WI",S1,Bag,1562
"Green Bay, WI",S1,Bag,1679
"Green Bay, WI",S1,Bag,1305
"Green Bay, WI",S1,Bag,1680
"Green Bay, WI",S1,Bag,1571
"Green Bay, WI",S1,Bag,1703
"Green Bay, WI",S1,Bag,1488
"Green Bay, WI",S1,Bag,1471
"Green Bay, WI",S1,Bag,1970
"Green Bay, WI",S1,Bag,1640
"Green Bay, WI",S1,Bag,1683
"Green Bay, WI",S1,Bag,1534
"Green Bay, WI",S1,Bag,1346
"Green Bay, WI",S1,Bag,1564
"Green Bay, WI",S1,Bag,1452
"Green Bay, WI",S1,Bag,1330
"Green Bay, WI",S1,Bag,1403
"Green Bay, WI",S1,Bag,1783
"Green Bay, WI",S1,Bag,1811
